t,iter,drug_c,pd_output_1,scope,scenario
48.0,743,0.2057085684404154,9.11889093361073,ode_,scn2
72.0,743,0.2126575210548079,9.815658565411407,ode_,scn2
120.0,743,0.21599479982050593,10.34448229168327,ode_,scn2
0.0,744,0.0,4.460741550908443,ode_,scn2
2.0,744,0.4636612307297647,5.0631769021504445,ode_,scn2
4.0,744,0.279025183832999,5.317996133785609,ode_,scn2
8.0,744,0.20830727909016836,5.619387935781232,ode_,scn2
12.0,744,0.16491734704260738,5.806359537511827,ode_,scn2
24.0,744,0.24768422441460364,7.20439413289041,ode_,scn2
48.0,744,0.3122310057041106,8.89047874667807,ode_,scn2
72.0,744,0.33119731730178203,9.667913618538726,ode_,scn2
120.0,744,0.3408120461054346,10.254217847370548,ode_,scn2
0.0,745,0.0,4.486701313913784,ode_,scn2
2.0,745,0.4388527932556081,5.325865547864738,ode_,scn2
4.0,745,0.2525362647899544,5.6665769227615215,ode_,scn2
8.0,745,0.18084002359711318,6.046797071794816,ode_,scn2
12.0,745,0.13879470619532927,6.270195582174198,ode_,scn2
24.0,745,0.20232977163662688,8.051564793200464,ode_,scn2
48.0,745,0.24639392543352892,10.148600682116662,ode_,scn2
72.0,745,0.2576065327490444,11.108692540607162,ode_,scn2
120.0,745,0.26297128182238555,11.839394006881689,ode_,scn2
0.0,746,0.0,5.1054864595706935,ode_,scn2
2.0,746,0.4775833036890718,5.755027698365317,ode_,scn2
4.0,746,0.25414264240355744,5.988893306483048,ode_,scn2
8.0,746,0.18325109961918587,6.246984204488099,ode_,scn2
12.0,746,0.14350223851230015,6.409624275834614,ode_,scn2
24.0,746,0.21307567447777148,7.7877080666975065,ode_,scn2
48.0,746,0.2645195752701038,9.540301496761845,ode_,scn2
72.0,746,0.2783972848759809,10.409423059517625,ode_,scn2
120.0,746,0.2850787580656201,11.13321214617645,ode_,scn2
0.0,747,0.0,4.94875382799265,ode_,scn2
2.0,747,0.46708780768628233,5.552060926578346,ode_,scn2
4.0,747,0.2666732440270641,5.783113494149055,ode_,scn2
8.0,747,0.19650509292784327,6.049197525362192,ode_,scn2
12.0,747,0.15436139720559963,6.214912622348537,ode_,scn2
24.0,747,0.22994264595764025,7.526655231836385,ode_,scn2
48.0,747,0.28683279361456493,9.130428887856532,ode_,scn2
72.0,747,0.3027171757491944,9.88922362758096,ode_,scn2
120.0,747,0.31057753063161997,10.48651731512815,ode_,scn2
0.0,748,0.0,5.8482188995601,ode_,scn2
2.0,748,0.41553601577592186,6.360579193626746,ode_,scn2
4.0,748,0.26768705877613974,6.5864449119625466,ode_,scn2
8.0,748,0.19933602240660034,6.877299659192469,ode_,scn2
12.0,748,0.15306491179324017,7.060936043624425,ode_,scn2
24.0,748,0.22295500698498075,8.382649130850865,ode_,scn2
48.0,748,0.27100978175905194,10.061219832931666,ode_,scn2
72.0,748,0.28297399988761984,10.882566555678546,ode_,scn2
120.0,748,0.28866475333900526,11.551889318930744,ode_,scn2
0.0,749,0.0,5.6068459807894255,ode_,scn2
2.0,749,0.4328364996330052,6.157368278958768,ode_,scn2
4.0,749,0.24802069879797545,6.372344034712049,ode_,scn2
8.0,749,0.17878875688049972,6.622360953750187,ode_,scn2
12.0,749,0.13656192576221773,6.7750841681589185,ode_,scn2
24.0,749,0.19802130633532544,8.043678845811082,ode_,scn2
48.0,749,0.23954604146189232,9.696123145687377,ode_,scn2
72.0,749,0.2496866252654239,10.52907078147215,ode_,scn2
120.0,749,0.25449636491594385,11.220755240970846,ode_,scn2
0.0,750,0.0,4.841493329712702,ode_,scn2
2.0,750,0.4155821959228653,5.583627356672676,ode_,scn2
4.0,750,0.24728434612311104,5.8737462044662685,ode_,scn2
8.0,750,0.17803607340490954,6.19945782467462,ode_,scn2
12.0,750,0.134783337784171,6.380770677183073,ode_,scn2
24.0,750,0.19408248245156026,7.862996650763746,ode_,scn2
48.0,750,0.2335413663679954,9.540947688501777,ode_,scn2
72.0,750,0.24327009044651027,10.277146986817598,ode_,scn2
120.0,750,0.24791294553304452,10.80561476464705,ode_,scn2
0.0,751,0.0,4.976432644864248,ode_,scn2
2.0,751,0.46401853770456214,5.522413593247568,ode_,scn2
4.0,751,0.24139550173704147,5.7163648589970215,ode_,scn2
8.0,751,0.17089339374203666,5.924774278296694,ode_,scn2
12.0,751,0.132143631358778,6.052916882767613,ode_,scn2
24.0,751,0.19387585699363377,7.2104838623739615,ode_,scn2
48.0,751,0.2374461155036015,8.72864757799154,ode_,scn2
72.0,751,0.24856088761490253,9.504807361303314,ode_,scn2
120.0,751,0.253822503109476,10.163868486771205,ode_,scn2
0.0,752,0.0,6.24718585273648,ode_,scn2
2.0,752,0.5145701396397437,6.8765186309425825,ode_,scn2
4.0,752,0.261868631682335,7.115012435052419,ode_,scn2
8.0,752,0.18252759733734664,7.357249237827423,ode_,scn2
12.0,752,0.14464033040676422,7.506107667026395,ode_,scn2
24.0,752,0.2177263791211552,8.834518552140445,ode_,scn2
48.0,752,0.27482961148462354,10.530297353784224,ode_,scn2
72.0,752,0.291406076608072,11.36909118505806,ode_,scn2
120.0,752,0.29965769477799997,12.054671161803988,ode_,scn2
0.0,753,0.0,5.990018582099262,ode_,scn2
2.0,753,0.3768310953514794,6.445401960858511,ode_,scn2
4.0,753,0.23549633441111387,6.633628549179327,ode_,scn2
8.0,753,0.16720393000085645,6.865250737783154,ode_,scn2
12.0,753,0.12222083521091863,6.999884391405004,ode_,scn2
24.0,753,0.17046633810193199,8.105212075004577,ode_,scn2
48.0,753,0.19831157106703778,9.559639823033343,ode_,scn2
72.0,753,0.20408164951479477,10.303361735690594,ode_,scn2
120.0,753,0.2068897576435927,10.926990813051157,ode_,scn2
0.0,754,0.0,3.8458761688948644,ode_,scn2
2.0,754,0.41574976345791054,4.661174978957707,ode_,scn2
4.0,754,0.24471632429439608,4.991701806194861,ode_,scn2
8.0,754,0.1737281768064686,5.3476053897380424,ode_,scn2
12.0,754,0.1313143725929959,5.538080330477924,ode_,scn2
24.0,754,0.18894935162511578,7.119059471340525,ode_,scn2
48.0,754,0.22730974677532667,8.851669878592613,ode_,scn2
72.0,754,0.23679896229792588,9.585482600861548,ode_,scn2
120.0,754,0.24125480872059984,10.088857769069081,ode_,scn2
0.0,755,0.0,5.633983017054254,ode_,scn2
2.0,755,0.46987846536457695,6.378753547172696,ode_,scn2
4.0,755,0.28051238512065385,6.677147561770578,ode_,scn2
8.0,755,0.21063976798774017,7.031539390029638,ode_,scn2
12.0,755,0.16721894023036996,7.255265348987607,ode_,scn2
24.0,755,0.25167363325005515,8.848894902191343,ode_,scn2
48.0,755,0.3178001272548073,10.659988104710246,ode_,scn2
72.0,755,0.33718125148375694,11.463925819717101,ode_,scn2
120.0,755,0.346990137873601,12.072934388792408,ode_,scn2
0.0,756,0.0,4.431655974564493,ode_,scn2
2.0,756,0.40869694325236694,5.3900809993438585,ode_,scn2
4.0,756,0.24510956596973482,5.760496054972736,ode_,scn2
8.0,756,0.1756266716451327,6.163523480997788,ode_,scn2
12.0,756,0.1323102641439378,6.3767377351558,ode_,scn2
24.0,756,0.189784231846327,8.092459671041642,ode_,scn2
48.0,756,0.2276177502844744,9.868270905367524,ode_,scn2
72.0,756,0.23689899984554658,10.588860670811787,ode_,scn2
120.0,756,0.24127252587142287,11.071455100589173,ode_,scn2
0.0,757,0.0,4.761963903918654,ode_,scn2
2.0,757,0.36231328347913333,5.314487852465586,ode_,scn2
4.0,757,0.229627949985919,5.5467310435524455,ode_,scn2
8.0,757,0.1606448070998029,5.8119359944906845,ode_,scn2
12.0,757,0.11585107293612669,5.94374304605509,ode_,scn2
24.0,757,0.16013271123225026,7.120170347500741,ode_,scn2
48.0,757,0.18535222571490478,8.497378356937578,ode_,scn2
72.0,757,0.19076959736692814,9.106030776081239,ode_,scn2
120.0,757,0.19331777214040122,9.522067517582537,ode_,scn2
0.0,758,0.0,5.360391536166533,ode_,scn2
2.0,758,0.567489834429589,6.175691467282936,ode_,scn2
4.0,758,0.2805862613208,6.484348172188381,ode_,scn2
8.0,758,0.19227478798749187,6.778274594220416,ode_,scn2
12.0,758,0.15559940940158865,6.957093338226712,ode_,scn2
24.0,758,0.23986401026832035,8.562898977947619,ode_,scn2
48.0,758,0.3119628555133743,10.510746820416172,ode_,scn2
72.0,758,0.3355037625662555,11.430459227054637,ode_,scn2
120.0,758,0.34809137694818415,12.153950895388466,ode_,scn2
0.0,759,0.0,4.036564918998081,ode_,scn2
2.0,759,0.4466599257530667,4.674180306077728,ode_,scn2
4.0,759,0.239068057985388,4.906645807933738,ode_,scn2
8.0,759,0.16896831487222708,5.158746124075801,ode_,scn2
12.0,759,0.12930330971541606,5.309920447077385,ode_,scn2
24.0,759,0.18788450949649255,6.650095253125054,ode_,scn2
48.0,759,0.22776965394421786,8.358078855677798,ode_,scn2
72.0,759,0.23757971728953553,9.207359835777453,ode_,scn2
120.0,759,0.24222187576481813,9.908918690733547,ode_,scn2
0.0,760,0.0,4.893272630103701,ode_,scn2
2.0,760,0.4756115570632407,5.524007085646077,ode_,scn2
4.0,760,0.24174789362269525,5.757428447873161,ode_,scn2
8.0,760,0.16680696529242076,5.9943640284632815,ode_,scn2
12.0,760,0.1291181985950072,6.135236996736554,ode_,scn2
24.0,760,0.1898582709366436,7.462597080164112,ode_,scn2
48.0,760,0.23322268078571534,9.196928870241457,ode_,scn2
72.0,760,0.24450750766999194,10.07620203917989,ode_,scn2
120.0,760,0.2498923795814967,10.806655407117812,ode_,scn2
0.0,761,0.0,5.145405764966854,ode_,scn2
2.0,761,0.46616100459675075,5.622366429993981,ode_,scn2
4.0,761,0.27697976066094926,5.816568094892105,ode_,scn2
8.0,761,0.20828290717740053,6.060227089777376,ode_,scn2
12.0,761,0.16469227801259748,6.223131881000098,ode_,scn2
24.0,761,0.24669302782674635,7.469142867216333,ode_,scn2
48.0,761,0.3093265371294243,9.18111461420206,ode_,scn2
72.0,761,0.32685654981238876,10.0805304352659,ode_,scn2
120.0,761,0.33539081147271604,10.859558491762947,ode_,scn2
0.0,762,0.0,5.3053760983282485,ode_,scn2
2.0,762,0.40606401885076954,6.001945395241869,ode_,scn2
4.0,762,0.24860499865462207,6.286089752280977,ode_,scn2
8.0,762,0.17939069961284887,6.614368135976804,ode_,scn2
12.0,762,0.13517610829707882,6.799130203686172,ode_,scn2
24.0,762,0.19378094727468434,8.239681988264842,ode_,scn2
48.0,762,0.2320239135376487,9.864707817541497,ode_,scn2
72.0,762,0.241227241431186,10.577763175240793,ode_,scn2
120.0,762,0.2456154745201008,11.094638500801913,ode_,scn2
0.0,763,0.0,5.1203942013010595,ode_,scn2
2.0,763,0.42531332155935353,5.831455426302168,ode_,scn2
4.0,763,0.25254875379140723,6.102856251197646,ode_,scn2
8.0,763,0.1843722337960391,6.421224354066073,ode_,scn2
12.0,763,0.14086723901000153,6.6109353557106605,ode_,scn2
24.0,763,0.20436374601973178,8.116738003400922,ode_,scn2
48.0,763,0.24754887836847245,9.91229320838433,ode_,scn2
72.0,763,0.25829988392151415,10.74625995154375,ode_,scn2
120.0,763,0.26347371444311424,11.392423646054896,ode_,scn2
0.0,764,0.0,4.405976753160993,ode_,scn2
2.0,764,0.4249547519528973,5.128844785437225,ode_,scn2
4.0,764,0.23936017265195592,5.40491141986909,ode_,scn2
8.0,764,0.16883046640689864,5.7000346426466795,ode_,scn2
12.0,764,0.12765551985107784,5.863345721237643,ode_,scn2
24.0,764,0.18363218082459193,7.281359723011219,ode_,scn2
48.0,764,0.22062836793794482,8.921971302595999,ode_,scn2
72.0,764,0.2296301286163009,9.659739937830892,ode_,scn2
120.0,764,0.23390766740742175,10.203479233970274,ode_,scn2
0.0,765,0.0,5.36190427348719,ode_,scn2
2.0,765,0.4262030630699058,6.242038576039721,ode_,scn2
4.0,765,0.25261509537592214,6.589127201961827,ode_,scn2
8.0,765,0.18262180293820182,6.976296888465833,ode_,scn2
12.0,765,0.13953333882722274,7.19438358277157,ode_,scn2
24.0,765,0.2026261860090335,8.918979237262999,ode_,scn2
48.0,765,0.24600376898329032,10.820072886856757,ode_,scn2
72.0,765,0.2570735320617985,11.636871137776788,ode_,scn2
120.0,765,0.26238109598545734,12.21765378781984,ode_,scn2
0.0,766,0.0,4.96407284424611,ode_,scn2
2.0,766,0.42935912403783216,5.770051277470981,ode_,scn2
4.0,766,0.24250314869274248,6.06802428840032,ode_,scn2
8.0,766,0.1718563719194887,6.3781358543386295,ode_,scn2
12.0,766,0.13060135315308316,6.544403339462775,ode_,scn2
24.0,766,0.18881763291816006,7.967926543693983,ode_,scn2
48.0,766,0.22823453069359756,9.486969343620187,ode_,scn2
72.0,766,0.23815196264439734,10.122614363861288,ode_,scn2
120.0,766,0.24285928248186286,10.562172320006166,ode_,scn2
0.0,767,0.0,4.967690544412078,ode_,scn2
2.0,767,0.42525509839991893,5.5671317898764805,ode_,scn2
4.0,767,0.2533331227043246,5.8064795997896,ode_,scn2
8.0,767,0.1841211796935035,6.083067767080546,ode_,scn2
12.0,767,0.1406933420458274,6.243770588491193,ode_,scn2
24.0,767,0.2042638689213002,7.564485095423487,ode_,scn2
48.0,767,0.2478513721388561,9.177509898321272,ode_,scn2
72.0,767,0.25891183983886784,9.931937069467768,ode_,scn2
120.0,767,0.26423664283211784,10.500908511174178,ode_,scn2
0.0,768,0.0,5.013272391835437,ode_,scn2
2.0,768,0.5571576071521419,5.725378418347564,ode_,scn2
4.0,768,0.2890709195603751,6.0053669260136,ode_,scn2
8.0,768,0.20480419272153155,6.292706591408989,ode_,scn2
12.0,768,0.16646857472032314,6.474582140460723,ode_,scn2
24.0,768,0.25738464503980113,7.965097679769281,ode_,scn2
48.0,768,0.33595691990734566,9.77170050166658,ode_,scn2
72.0,768,0.36190394736473985,10.621390132361281,ode_,scn2
120.0,768,0.3758994171258895,11.292031528768264,ode_,scn2
0.0,769,0.0,4.0078736077672685,ode_,scn2
2.0,769,0.32915259474293557,4.595261488002742,ode_,scn2
4.0,769,0.2108097710737128,4.839458499592171,ode_,scn2
8.0,769,0.14161780574303298,5.1074594161427544,ode_,scn2
12.0,769,0.09748455512560583,5.225502853010051,ode_,scn2
24.0,769,0.13002325628758965,6.3318649900271815,ode_,scn2
48.0,769,0.14603719808880528,7.520738282403126,ode_,scn2
72.0,769,0.14913789827755114,8.012963717758515,ode_,scn2
120.0,769,0.15065864433565856,8.334349358184031,ode_,scn2
0.0,770,0.0,5.236111982786654,ode_,scn2
2.0,770,0.3701042340969972,5.799631172078206,ode_,scn2
4.0,770,0.22056848795225545,6.028241758879692,ode_,scn2
8.0,770,0.15195884163218623,6.281461772170615,ode_,scn2
12.0,770,0.10949379665698893,6.411032848029529,ode_,scn2
24.0,770,0.1511395458912512,7.61291436437714,ode_,scn2
48.0,770,0.17451069633770566,9.08435848499447,ode_,scn2
72.0,770,0.1793914476465841,9.774141164397822,ode_,scn2
120.0,770,0.1817450181756727,10.28450799313472,ode_,scn2
0.0,771,0.0,4.39296817802328,ode_,scn2
2.0,771,0.4229088025380237,4.886725685101708,ode_,scn2
4.0,771,0.25227295964338714,5.074844970030968,ode_,scn2
8.0,771,0.18530713151026681,5.306983505907903,ode_,scn2
12.0,771,0.1415332615316555,5.4532064951970725,ode_,scn2
24.0,771,0.2050979918645525,6.631854875954464,ode_,scn2
48.0,771,0.24779980761507622,8.20434594849976,ode_,scn2
72.0,771,0.258078712008127,9.017582356051413,ode_,scn2
120.0,771,0.2629244682162781,9.715671951819328,ode_,scn2
0.0,772,0.0,4.891165488936792,ode_,scn2
2.0,772,0.4896633357529619,5.6717067466696705,ode_,scn2
4.0,772,0.2621642832205887,5.97262230493056,ode_,scn2
8.0,772,0.18431259232377467,6.273004044642466,ode_,scn2
12.0,772,0.1450262792379001,6.443430342898134,ode_,scn2
24.0,772,0.21694117355165055,7.934686265509097,ode_,scn2
48.0,772,0.27231593740775306,9.636815405370552,ode_,scn2
72.0,772,0.2883780377848104,10.389053967195089,ode_,scn2
120.0,772,0.2963804104008284,10.931957229660465,ode_,scn2
0.0,773,0.0,4.171697230774173,ode_,scn2
2.0,773,0.4545935849771121,4.878402359700048,ode_,scn2
4.0,773,0.2533038215950499,5.148029341619006,ode_,scn2
8.0,773,0.18156852514946137,5.439377060269359,ode_,scn2
12.0,773,0.14051840302202256,5.609074165898825,ode_,scn2
24.0,773,0.206515861918444,7.042908089977299,ode_,scn2
48.0,773,0.2538778512951226,8.740112266100098,ode_,scn2
72.0,773,0.2664771840432098,9.51809296989427,ode_,scn2
120.0,773,0.2725923628702359,10.103758287483565,ode_,scn2
0.0,774,0.0,4.703279347241543,ode_,scn2
2.0,774,0.4269671065381265,5.371447068622227,ode_,scn2
4.0,774,0.253414263480526,5.635074879068167,ode_,scn2
8.0,774,0.1841261928851072,5.938153149942245,ode_,scn2
12.0,774,0.14079998233200047,6.114718692973357,ode_,scn2
24.0,774,0.20452890552286374,7.527755820095209,ode_,scn2
48.0,774,0.24825397559377888,9.19177453699577,ode_,scn2
72.0,774,0.2593266010865062,9.95012183312202,ode_,scn2
120.0,774,0.26465755673111796,10.518538761484425,ode_,scn2
0.0,775,0.0,4.8673453839325145,ode_,scn2
2.0,775,0.42135229377010225,5.539570379141702,ode_,scn2
4.0,775,0.24651148718114163,5.772441092801799,ode_,scn2
8.0,775,0.17981389953502924,6.036672977707969,ode_,scn2
12.0,775,0.13697298521943377,6.187958832811033,ode_,scn2
24.0,775,0.1982331397058391,7.433625506150674,ode_,scn2
48.0,775,0.23966925654532395,8.825732435888554,ode_,scn2
72.0,775,0.2500171221208492,9.437946647848133,ode_,scn2
120.0,775,0.25502749112230994,9.890234675336803,ode_,scn2
0.0,776,0.0,6.02141530104716,ode_,scn2
2.0,776,0.41820325800179864,6.398305913071777,ode_,scn2
4.0,776,0.24535206875807858,6.5446887871687975,ode_,scn2
8.0,776,0.17726070440253078,6.717686845130999,ode_,scn2
12.0,776,0.13424433090402169,6.821539088661557,ode_,scn2
24.0,776,0.1931627011571544,7.70015363315849,ode_,scn2
48.0,776,0.23186625430962363,8.86038557601787,ode_,scn2
72.0,776,0.2410895047208806,9.450404246886126,ode_,scn2
120.0,776,0.2454939791720493,9.937829330480563,ode_,scn2
0.0,777,0.0,4.847472961857001,ode_,scn2
2.0,777,0.3962454292821691,5.307603346691283,ode_,scn2
4.0,777,0.24282920416900208,5.510767676708889,ode_,scn2
8.0,777,0.1728282977545116,5.748971647258914,ode_,scn2
12.0,777,0.12894893267577862,5.884558939011228,ode_,scn2
24.0,777,0.18321132757359435,6.972540864142412,ode_,scn2
48.0,777,0.2172663931482118,8.318272052742682,ode_,scn2
72.0,777,0.2250721901743772,8.956790844856492,ode_,scn2
120.0,777,0.22876612515192138,9.44578899074418,ode_,scn2
0.0,778,0.0,5.543873985368762,ode_,scn2
2.0,778,0.5100921063123887,6.312361708324673,ode_,scn2
4.0,778,0.2663463948012616,6.5987117881841,ode_,scn2
8.0,778,0.18829460874448486,6.887657345111126,ode_,scn2
12.0,778,0.14957909328259464,7.059671909193671,ode_,scn2
24.0,778,0.22574142939682376,8.548862069135023,ode_,scn2
48.0,778,0.2861255889048482,10.295206009283984,ode_,scn2
72.0,778,0.30415394096218124,11.092353589354904,ode_,scn2
120.0,778,0.3133177315820975,11.696475713286524,ode_,scn2
0.0,779,0.0,5.188856865153769,ode_,scn2
2.0,779,0.43882866457047265,5.927497680231292,ode_,scn2
4.0,779,0.2526923644425991,6.226983833469306,ode_,scn2
8.0,779,0.18117847548429408,6.5610487604649315,ode_,scn2
12.0,779,0.1391086605508834,6.756338643557157,ode_,scn2
24.0,779,0.2028865540550634,8.345754921664541,ode_,scn2
48.0,779,0.24727335434625924,10.24846815087253,ode_,scn2
72.0,779,0.258650458657806,11.128575592553922,ode_,scn2
120.0,779,0.26410832790402955,11.796617009204958,ode_,scn2
0.0,780,0.0,4.90181483406743,ode_,scn2
2.0,780,0.4177850733940036,5.465072527501979,ode_,scn2
4.0,780,0.23776676099753594,5.707029059832739,ode_,scn2
8.0,780,0.1646980315253079,5.969968559113477,ode_,scn2
12.0,780,0.12370320369291816,6.118756852277235,ode_,scn2
24.0,780,0.1768946172442424,7.3683061150031115,ode_,scn2
48.0,780,0.2110420851723373,8.895116674706216,ode_,scn2
72.0,780,0.21899024546416404,9.61774853429836,ode_,scn2
120.0,780,0.2227162497768804,10.177886518721792,ode_,scn2
0.0,781,0.0,4.933440558397798,ode_,scn2
2.0,781,0.48722550888171345,5.540997456816523,ode_,scn2
4.0,781,0.262518726317444,5.7822670535378355,ode_,scn2
8.0,781,0.18675286654804685,6.04258195012997,ode_,scn2
12.0,781,0.146869239510163,6.203210197412393,ode_,scn2
24.0,781,0.2192451345876973,7.561572914040131,ode_,scn2
48.0,781,0.27408384524226476,9.30197051546013,ode_,scn2
72.0,781,0.2894543019911229,10.161239961164524,ode_,scn2
120.0,781,0.2970071669188083,10.85797107798642,ode_,scn2
0.0,782,0.0,4.729976738348121,ode_,scn2
2.0,782,0.44634852940266045,5.298901556875385,ode_,scn2
4.0,782,0.2654316843893287,5.525339480153673,ode_,scn2
8.0,782,0.19651355086108582,5.795549776836989,ode_,scn2
12.0,782,0.15297753552036233,5.9624866923000255,ode_,scn2
24.0,782,0.2258918932855102,7.2882109486669275,ode_,scn2
48.0,782,0.27905998487051226,8.972020119784922,ode_,scn2
72.0,782,0.29341791005756884,9.790635037378783,ode_,scn2
120.0,782,0.3004615692164932,10.438519101435043,ode_,scn2
0.0,783,0.0,5.144020120987252,ode_,scn2
2.0,783,0.42613817847583474,5.672933780906876,ode_,scn2
4.0,783,0.24614323319083412,5.868648244656895,ode_,scn2
8.0,783,0.17918710959276768,6.102965485534892,ode_,scn2
12.0,783,0.1366401065906563,6.248873872462837,ode_,scn2
24.0,783,0.19773788659518993,7.4683919172346425,ode_,scn2
48.0,783,0.23857299123559922,9.093847468269468,ode_,scn2
72.0,783,0.2483528131624331,9.93533694703703,ode_,scn2
120.0,783,0.25296347566404676,10.65747644682195,ode_,scn2
0.0,784,0.0,4.561226740388363,ode_,scn2
2.0,784,0.446616431301809,5.381694579775715,ode_,scn2
4.0,784,0.25139820218199743,5.6949233143950355,ode_,scn2
8.0,784,0.17891010476089364,6.0232420472382335,ode_,scn2
12.0,784,0.13774516590807767,6.206270771575172,ode_,scn2
24.0,784,0.2015479052260163,7.693067211062422,ode_,scn2
48.0,784,0.24668427812689248,9.278992421607803,ode_,scn2
72.0,784,0.2585491059349598,9.945507289592484,ode_,scn2
120.0,784,0.264256240530918,10.415265960653967,ode_,scn2
0.0,785,0.0,4.849532554219447,ode_,scn2
2.0,785,0.45642843574979647,5.576525959969325,ode_,scn2
4.0,785,0.23210947992440742,5.827202282148119,ode_,scn2
8.0,785,0.16113762758004693,6.082177218606218,ode_,scn2
12.0,785,0.12348445046549862,6.231408524760306,ode_,scn2
24.0,785,0.17974469926365658,7.624321204869522,ode_,scn2
48.0,785,0.21832953561982088,9.33363204957846,ode_,scn2
72.0,785,0.2279051630482976,10.159327600715734,ode_,scn2
120.0,785,0.23243759898907043,10.828720490003079,ode_,scn2
0.0,786,0.0,4.995410005314242,ode_,scn2
2.0,786,0.44123511889974565,5.837625883216971,ode_,scn2
4.0,786,0.27142486773595326,6.173643632623314,ode_,scn2
8.0,786,0.20295956397018577,6.579144665697358,ode_,scn2
12.0,786,0.1583052033080537,6.828614642133533,ode_,scn2
24.0,786,0.2341461610696349,8.594317746576095,ode_,scn2
48.0,786,0.289743002161106,10.561754022873718,ode_,scn2
72.0,786,0.30481805290998093,11.423244328514258,ode_,scn2
120.0,786,0.312219697591107,12.069685657345165,ode_,scn2
0.0,787,0.0,5.477620183318883,ode_,scn2
2.0,787,0.36524267940280863,5.991251284773022,ode_,scn2
4.0,787,0.21712796504960766,6.208931501322526,ode_,scn2
8.0,787,0.1479989946550814,6.452644246381144,ode_,scn2
12.0,787,0.10588170092946898,6.580987948496989,ode_,scn2
24.0,787,0.14523086857509312,7.719640103866249,ode_,scn2
48.0,787,0.16655634867232091,9.13160428360781,ode_,scn2
72.0,787,0.1707972840029018,9.81131282867304,ode_,scn2
120.0,787,0.17288132927301844,10.34050747983619,ode_,scn2
0.0,788,0.0,5.100743008255573,ode_,scn2
2.0,788,0.45564243623764006,5.8072562784448545,ode_,scn2
4.0,788,0.26192237404981483,6.077502490945594,ode_,scn2
8.0,788,0.19167625770169444,6.381469118582407,ode_,scn2
12.0,788,0.14941659579732341,6.56266388616282,ode_,scn2
24.0,788,0.22104051247530343,8.022384069988036,ode_,scn2
48.0,788,0.27377608109685353,9.738539448008309,ode_,scn2
72.0,788,0.28824815736334714,10.519171750271532,ode_,scn2
120.0,788,0.29537535531202536,11.104668013111198,ode_,scn2
0.0,789,0.0,5.631015571715593,ode_,scn2
2.0,789,0.4362699650689417,6.170326131740349,ode_,scn2
4.0,789,0.25593902025897947,6.38006714392017,ode_,scn2
8.0,789,0.18766452917559912,6.631977374688481,ode_,scn2
12.0,789,0.14448129070148055,6.789265729606102,ode_,scn2
24.0,789,0.21100956018964512,8.059617249780915,ode_,scn2
48.0,789,0.2572420885773235,9.723387847437223,ode_,scn2
72.0,789,0.2689042407481293,10.564269651615257,ode_,scn2
120.0,789,0.2744771076957141,11.26476216120113,ode_,scn2
0.0,790,0.0,5.141457655207219,ode_,scn2
2.0,790,0.4530774277392209,5.966572026511175,ode_,scn2
4.0,790,0.26302355120273796,6.288072956759587,ode_,scn2
8.0,790,0.1928150961083239,6.655031873869009,ode_,scn2
12.0,790,0.1502048259074856,6.876169366294933,ode_,scn2
24.0,790,0.22202178027861497,8.615235049561846,ode_,scn2
48.0,790,0.2746510451039644,10.663004682154483,ode_,scn2
72.0,790,0.2889726267180938,11.597766053957715,ode_,scn2
120.0,790,0.2960023583473126,12.306116381581582,ode_,scn2
0.0,791,0.0,5.814250198119669,ode_,scn2
2.0,791,0.5361806629739254,6.580334059651717,ode_,scn2
4.0,791,0.2457149083130995,6.8652621830022165,ode_,scn2
8.0,791,0.1573427198328002,7.118171627049236,ode_,scn2
12.0,791,0.12377340220203066,7.26655158304919,ode_,scn2
24.0,791,0.1856788795359138,8.8359521485877,ode_,scn2
48.0,791,0.2332577811964549,10.96080062361135,ode_,scn2
72.0,791,0.24666544574611513,12.083726380333724,ode_,scn2
120.0,791,0.25314442126069026,13.059359630691414,ode_,scn2
0.0,792,0.0,5.178419580569702,ode_,scn2
2.0,792,0.46792209149551606,5.787411329732088,ode_,scn2
4.0,792,0.266579778366439,6.033555406507294,ode_,scn2
8.0,792,0.1948016083564029,6.318739345641118,ode_,scn2
12.0,792,0.15281408881706776,6.4990023871134825,ode_,scn2
24.0,792,0.22732578485382593,7.920459274889847,ode_,scn2
48.0,792,0.2829680466515384,9.732158661054832,ode_,scn2
72.0,792,0.29825763683021733,10.622223496109036,ode_,scn2
120.0,792,0.30571677178304213,11.346955814721845,ode_,scn2
0.0,793,0.0,4.656033834796065,ode_,scn2
2.0,793,0.45871436624481987,5.422474561834235,ode_,scn2
4.0,793,0.24420624052185422,5.717344366038042,ode_,scn2
8.0,793,0.1683619195858652,6.010276009878092,ode_,scn2
12.0,793,0.12941106253420945,6.172026299980545,ode_,scn2
24.0,793,0.18921871228328746,7.630848749986724,ode_,scn2
48.0,793,0.231325936567246,9.309315268996922,ode_,scn2
72.0,793,0.242283266355961,10.061058460877927,ode_,scn2
120.0,793,0.24751512989723923,10.613784569702048,ode_,scn2
0.0,794,0.0,4.675024917618321,ode_,scn2
2.0,794,0.4743488529284474,5.477440159509585,ode_,scn2
4.0,794,0.2543980365969496,5.773548839130232,ode_,scn2
8.0,794,0.18021230352052742,6.079160668296298,ode_,scn2
12.0,794,0.14052716807474877,6.257279812681783,ode_,scn2
